,length,condition,lat,lon,intersection,model_type,id,road,name
890,1.5,A,21.3793128,92.07049139,,bridge,10890,N1,
891,175,NaN,21.37858195,92.0704231,0,link,10891,N1,
892,2.2,C,21.37785109,92.07035482,,bridge,10892,N1,
893,148,NaN,21.37736966,92.07073858,0,link,10893,N1,
894,1.5,A,21.37688823,92.07112233,,bridge,10894,N1,
895,95,NaN,21.37658376,92.07143408,0,link,10895,N1,
896,3,A,21.37627929,92.07174583,,bridge,10896,N1,
897,214,NaN,21.37568217,92.07238707,0,link,10897,N1,
898,2.4,C,21.37508506,92.0730283,,bridge,10898,N1,
899,150,NaN,21.37481115,92.07354491,0,link,10899,N1,
900,1.3,A,21.37453724,92.07406151,,bridge,10900,N1,
901,89,NaN,21.37445863,92.07446163,0,link,10901,N1,
902,1.3,A,21.37438002,92.07486174,,bridge,10902,N1,
903,219,NaN,21.37408789,92.0757427,0,link,10903,N1,
904,1.3,C,21.37379576,92.07662366,,bridge,10904,N1,
905,217,NaN,21.3731063,92.07725838,0,link,10905,N1,
906,1.3,C,21.37241685,92.0778931,,bridge,10906,N1,
907,224,NaN,21.37155356,92.07848019,0,link,10907,N1,
908,1.3,A,21.37069027,92.07906728,,bridge,10908,N1,
909,118,NaN,21.37021695,92.07935538,0,link,10909,N1,
910,1.3,A,21.36974364,92.07964348,,bridge,10910,N1,
911,148,NaN,21.36919443,92.07984749,0,link,10911,N1,
912,1.3,A,21.36864522,92.0800515,,bridge,10912,N1,
913,143,NaN,21.36812223,92.08026009,0,link,10913,N1,
914,1.3,B,21.36759924,92.08046867,,bridge,10914,N1,
915,333,NaN,21.36626302,92.0809152,0,link,10915,N1,
916,7.1,C,21.3649268,92.08136173,,bridge,10916,N1,
917,96,NaN,21.36451351,92.08134667,0,link,10917,N1,
918,1.3,B,21.36410023,92.08133161,,bridge,10918,N1,
919,329,NaN,21.36270033,92.08093785,0,link,10919,N1,
920,1.6,B,21.36130043,92.08054409,,bridge,10920,N1,
921,104,NaN,21.36088531,92.08034835,0,link,10921,N1,
922,2.5,A,21.3604702,92.08015261,,bridge,10922,N1,
923,93,NaN,21.36009899,92.07997757,0,link,10923,N1,
924,1.3,A,21.35972779,92.07980254,,bridge,10924,N1,
925,123,NaN,21.35923684,92.07957103,0,link,10925,N1,
926,2.2,C,21.35874588,92.07933953,,bridge,10926,N1,
927,296,NaN,21.35750059,92.07921112,0,link,10927,N1,
928,4,A,21.3562553,92.0790827,,bridge,10928,N1,
929,726,NaN,21.35314025,92.0787585,0,link,10929,N1,
930,21.5,A,21.3500252,92.07843429,,bridge,10930,N1,
931,543,NaN,21.3476787,92.07870232,0,link,10931,N1,
932,11.3,C,21.34533221,92.07897034,,bridge,10932,N1,
933,374,NaN,21.34371076,92.07891211,0,link,10933,N1,
934,14.1,A,21.34208932,92.07885388,,bridge,10934,N1,
935,647,NaN,21.33932296,92.07890879,0,link,10935,N1,
936,2.3,B,21.33655661,92.0789637,,bridge,10936,N1,
937,312,NaN,21.33519784,92.07900328,0,link,10937,N1,
938,24.1,C,21.33383908,92.07904286,,bridge,10938,N1,
939,956,NaN,21.33037839,92.08050687,0,link,10939,N1,
940,45.6,C,21.3269177,92.08197087,,bridge,10940,N1,
941,548,NaN,21.32535231,92.08385693,0,link,10941,N1,
942,5,C,21.32378693,92.08574298,,bridge,10942,N1,
943,447,NaN,21.32244785,92.08731331,0,link,10943,N1,
944,11.2,D,21.32110878,92.08888364,,bridge,10944,N1,
945,88,NaN,21.32084596,92.0891902,0,link,10945,N1,
946,1.3,B,21.32058313,92.08949676,,bridge,10946,N1,
947,727,NaN,21.3183964,92.09172802,0,link,10947,N1,
948,49.3,C,21.31620967,92.09395927,,bridge,10948,N1,
949,1046,NaN,21.31221825,92.09561205,0,link,10949,N1,
950,2.4,B,21.30822684,92.09726483,,bridge,10950,N1,
951,575,NaN,21.30587168,92.09705679,0,link,10951,N1,
952,2.3,C,21.30351652,92.09684875,,bridge,10952,N1,
953,433,NaN,21.30163094,92.097163,0,link,10953,N1,
954,61.3,D,21.29974536,92.09747726,,bridge,10954,N1,
955,1292,NaN,21.29426008,92.09871611,0,link,10955,N1,
956,14.1,A,21.2887748,92.09995497,,bridge,10956,N1,
957,138,NaN,21.28816243,92.10000868,0,link,10957,N1,
958,11,B,21.28755005,92.10006239,,bridge,10958,N1,
959,433,NaN,21.28564414,92.10030851,0,link,10959,N1,
960,10.3,A,21.28373823,92.10055463,,bridge,10960,N1,
961,1172,NaN,21.27887201,92.10248849,0,link,10961,N1,
962,14,A,21.27400579,92.10442234,,bridge,10962,N1,
963,14,NaN,21.27394898,92.10445046,0,link,10963,N1,
964,23.5,A,21.27389217,92.10447857,,bridge,10964,N1,
965,281,NaN,21.27275191,92.10504283,0,link,10965,N1,
966,23.5,A,21.27161164,92.10560708,,bridge,10966,N1,
967,603,NaN,21.26962646,92.10738004,0,link,10967,N1,
968,11.1,C,21.26764127,92.10915299,,bridge,10968,N1,
969,94,NaN,21.26738741,92.10951252,0,link,10969,N1,
970,50.6,C,21.26713354,92.10987205,,bridge,10970,N1,
971,287,NaN,21.26635845,92.11096976,0,link,10971,N1,
972,11.5,C,21.26558335,92.11206748,,bridge,10972,N1,
973,954,NaN,21.26281536,92.11552678,0,link,10973,N1,
974,6.6,C,21.26004737,92.11898609,,bridge,10974,N1,
975,241,NaN,21.2593358,92.11985204,0,link,10975,N1,
976,2.4,A,21.25862422,92.12071798,,bridge,10976,N1,
977,249,NaN,21.25783966,92.12156724,0,link,10977,N1,
978,17,A,21.2570551,92.1224165,,bridge,10978,N1,
979,299,NaN,21.25613077,92.12340186,0,link,10979,N1,
980,2.4,A,21.25520644,92.12438721,,bridge,10980,N1,
981,274,NaN,21.25450462,92.12549215,0,link,10981,N1,
982,11.1,C,21.2538028,92.12659709,,bridge,10982,N1,
983,448,NaN,21.25212825,92.1286732,0,link,10983,N1,
984,8.5,C,21.2504537,92.1307493,,bridge,10984,N1,
985,546,NaN,21.24970909,92.1317952,0,link,10985,N1,
986,2.4,C,21.24896449,92.13284109,,bridge,10986,N1,
987,450,NaN,21.24734537,92.13507265,0,link,10987,N1,
988,20.7,B,21.24572626,92.13730421,,bridge,10988,N1,
989,3575,NaN,21.23830237,92.14903068,0,link,10989,N1,
990,2,A,21.23087848,92.16075715,,bridge,10990,N1,
991,198,NaN,21.23009701,92.16105665,0,link,10991,N1,
992,11.3,C,21.22931553,92.16135615,,bridge,10992,N1,
993,923,NaN,21.22541775,92.1615297,0,link,10993,N1,
994,2.2,B,21.22151998,92.16170326,,bridge,10994,N1,
995,304,NaN,21.22024003,92.16189051,0,link,10995,N1,
996,10.9,C,21.21896008,92.16207776,,bridge,10996,N1,
997,195,NaN,21.21816807,92.16228087,0,link,10997,N1,
998,2.1,C,21.21737605,92.16248399,,bridge,10998,N1,
999,230,NaN,21.21669382,92.16307407,0,link,10999,N1,
1000,2,A,21.21601159,92.16366416,,bridge,11000,N1,
1001,241,NaN,21.21547377,92.16460768,0,link,11001,N1,
1002,1.8,A,21.21493596,92.1655512,,bridge,11002,N1,
1003,99,NaN,21.21468341,92.16597897,0,link,11003,N1,
1004,2.2,A,21.21443086,92.16640674,,bridge,11004,N1,
1005,1056,NaN,21.21036779,92.16821238,0,link,11005,N1,
1006,6.4,A,21.20630473,92.17001802,,bridge,11006,N1,
1007,240,NaN,21.20532286,92.17018737,0,link,11007,N1,
1008,2.2,A,21.20434099,92.17035673,,bridge,11008,N1,
1009,278,NaN,21.20315408,92.1703787,0,link,11009,N1,
1010,3.1,A,21.20196717,92.17040067,,bridge,11010,N1,
1011,483,NaN,21.1997998,92.17048897,0,link,11011,N1,
1012,39.3,A,21.19763242,92.17057726,,bridge,11012,N1,
1013,297,NaN,21.19647397,92.17054237,0,link,11013,N1,
1014,3,A,21.19531553,92.17050747,,bridge,11014,N1,
1015,612,NaN,21.19304431,92.16928889,0,link,11015,N1,
1016,9.4,A,21.1907731,92.16807032,,bridge,11016,N1,
1017,324,NaN,21.18983252,92.16697384,0,link,11017,N1,
1018,15.4,D,21.18889194,92.16587736,,bridge,11018,N1,
1019,941,NaN,21.18643318,92.16259,0,link,11019,N1,
1020,1.2,A,21.18397443,92.15930264,,bridge,11020,N1,
1021,529,NaN,21.18184057,92.15856685,0,link,11021,N1,
1022,3.1,C,21.17970671,92.15783106,,bridge,11022,N1,
1023,276,NaN,21.17856193,92.15743413,0,link,11023,N1,
1024,3.1,B,21.17741716,92.15703721,,bridge,11024,N1,
1025,242,NaN,21.17641898,92.15664491,0,link,11025,N1,
1026,48.8,C,21.17542081,92.15625261,,bridge,11026,N1,
1027,352,NaN,21.17395181,92.15577332,0,link,11027,N1,
1028,9.4,A,21.17248281,92.15529403,,bridge,11028,N1,
1029,250,NaN,21.17142758,92.1550164,0,link,11029,N1,
1030,21.5,A,21.17037235,92.15473878,,bridge,11030,N1,
1031,213,NaN,21.16959686,92.15420059,0,link,11031,N1,
1032,9.4,B,21.16882136,92.1536624,,bridge,11032,N1,
1033,87,NaN,21.16852715,92.15340419,0,link,11033,N1,
1034,3,A,21.16823293,92.15314598,,bridge,11034,N1,
1035,226,NaN,21.16744914,92.15274182,0,link,11035,N1,
1036,9.3,B,21.16666535,92.15233765,,bridge,11036,N1,
1037,131,NaN,21.16611895,92.15227293,0,link,11037,N1,
1038,3,C,21.16557256,92.1522082,,bridge,11038,N1,
1039,69,NaN,21.16528018,92.15219914,0,link,11039,N1,
1040,4.6,A,21.16498781,92.15219007,,bridge,11040,N1,
1041,346,NaN,21.16348178,92.15226077,0,link,11041,N1,
1042,1.25,C,21.16197574,92.15233147,,bridge,11042,N1,
1043,204,NaN,21.16109012,92.15242859,0,link,11043,N1,
1044,3,A,21.1602045,92.15252572,,bridge,11044,N1,
1045,202,NaN,21.15932899,92.15252264,0,link,11045,N1,
1046,3,C,21.15845347,92.15251956,,bridge,11046,N1,
1047,723,NaN,21.15545838,92.15296708,0,link,11047,N1,
1048,9.4,C,21.15246328,92.15341459,,bridge,11048,N1,
1049,366,NaN,21.15117696,92.1543151,0,link,11049,N1,
1050,15.2,C,21.14989065,92.15521562,,bridge,11050,N1,
1051,337,NaN,21.14882916,92.15612912,0,link,11051,N1,
1052,57.6,A,21.14776767,92.15704263,,bridge,11052,N1,
1053,658,NaN,21.14515696,92.15823592,0,link,11053,N1,
1054,3.3,B,21.14254625,92.15942922,,bridge,11054,N1,
1055,228,NaN,21.14170551,92.15997572,0,link,11055,N1,
1056,15.4,C,21.14086477,92.16052223,,bridge,11056,N1,
1057,134,NaN,21.14053761,92.16103766,0,link,11057,N1,
1058,3.3,A,21.14021046,92.1615531,,bridge,11058,N1,
1059,271,NaN,21.13954882,92.1625955,0,link,11059,N1,
1060,3.3,A,21.13888718,92.16363791,,bridge,11060,N1,
1061,196,NaN,21.13847684,92.16441785,0,link,11061,N1,
1062,1.2,A,21.1380665,92.1651978,,bridge,11062,N1,
1063,124,NaN,21.13799379,92.16577561,0,link,11063,N1,
1064,32,C,21.13792108,92.16635342,,bridge,11064,N1,
1065,182,NaN,21.13776677,92.16720606,0,link,11065,N1,
1066,12.3,D,21.13761246,92.16805871,,bridge,11066,N1,
1067,206,NaN,21.13747375,92.16903496,0,link,11067,N1,
1068,1.2,C,21.13733505,92.17001121,,bridge,11068,N1,
1069,484,NaN,21.13697379,92.172257,0,link,11069,N1,
1070,15.2,B,21.13661254,92.17450278,,bridge,11070,N1,
1071,188,NaN,21.13632692,92.17527989,0,link,11071,N1,
1072,4.8,A,21.1360413,92.17605699,,bridge,11072,N1,
1073,260,NaN,21.13547811,92.17699748,0,link,11073,N1,
1074,1.3,C,21.13491492,92.17793796,,bridge,11074,N1,
1075,167,NaN,21.13457686,92.17854834,0,link,11075,N1,
1076,3.3,A,21.1342388,92.17915872,,bridge,11076,N1,
1077,673,NaN,21.13306784,92.18192523,0,link,11077,N1,
1078,4.7,B,21.13189689,92.18469174,,bridge,11078,N1,
1079,326,NaN,21.1309353,92.18575379,0,link,11079,N1,
1080,1.2,C,21.12997372,92.18681585,,bridge,11080,N1,
1081,34,NaN,21.12987091,92.18693143,0,link,11081,N1,
1082,7.9,B,21.1297681,92.187047,,bridge,11082,N1,
1083,126,NaN,21.12938709,92.18747531,0,link,11083,N1,
1084,1.2,A,21.12900608,92.18790361,,bridge,11084,N1,
1085,113,NaN,21.12866438,92.18828773,0,link,11085,N1,
1086,1.2,A,21.12832269,92.18867184,,bridge,11086,N1,
1087,77,NaN,21.12808985,92.18893358,0,link,11087,N1,
1088,1.2,B,21.12785701,92.18919533,,bridge,11088,N1,
1089,391,NaN,21.12648035,92.1902814,0,link,11089,N1,
1090,6.4,A,21.12510369,92.19136747,,bridge,11090,N1,
1091,182,NaN,21.12443209,92.19176318,0,link,11091,N1,
1092,3.35,A,21.12376049,92.19215889,,bridge,11092,N1,
1093,114,NaN,21.12333565,92.19244062,0,link,11093,N1,
1094,13,C,21.12291081,92.19272235,,bridge,11094,N1,
1095,51,NaN,21.12272276,92.19284145,0,link,11095,N1,
1096,3.2,A,21.12253472,92.19296056,,bridge,11096,N1,
1097,126,NaN,21.1220523,92.19323876,0,link,11097,N1,
1098,72.6,B,21.12156989,92.19351697,,bridge,11098,N1,
1099,483,NaN,21.12001542,92.1949046,0,link,11099,N1,
1100,3.4,A,21.11846094,92.19629223,,bridge,11100,N1,
1101,312,NaN,21.11721764,92.19668336,0,link,11101,N1,
1102,2.8,A,21.11597435,92.19707449,,bridge,11102,N1,
1103,191,NaN,21.1152662,92.19754766,0,link,11103,N1,
1104,12.8,B,21.11455805,92.19802083,,bridge,11104,N1,
1105,410,NaN,21.11322553,92.19930682,0,link,11105,N1,
1106,1.2,A,21.11189301,92.2005928,,bridge,11106,N1,
1107,124,NaN,21.11135158,92.20134425,0,link,11107,N1,
1108,1.2,A,21.11081015,92.20209569,,bridge,11108,N1,
1109,104,NaN,21.11034702,92.20273767,0,link,11109,N1,
1110,1.2,A,21.10988389,92.20337965,,bridge,11110,N1,
1111,193,NaN,21.10932762,92.20410876,0,link,11111,N1,
1112,2.8,A,21.10877134,92.20483787,,bridge,11112,N1,
1113,160,NaN,21.10854394,92.20508593,0,link,11113,N1,
1114,2.8,A,21.10831653,92.20533398,,bridge,11114,N1,
1115,215,NaN,21.10807492,92.20572064,0,link,11115,N1,
1116,1.2,A,21.1078333,92.2061073,,bridge,11116,N1,
1117,295,NaN,21.10656387,92.20675273,0,link,11117,N1,
1118,1.2,C,21.10529443,92.20739816,,bridge,11118,N1,
1119,396,NaN,21.103662,92.20766881,0,link,11119,N1,
1120,34.2,A,21.10202957,92.20793946,,bridge,11120,N1,
1121,189,NaN,21.10130349,92.20825875,0,link,11121,N1,
1122,3,A,21.10057741,92.20857805,,bridge,11122,N1,
1123,231,NaN,21.09972422,92.20911798,0,link,11123,N1,
1124,1.2,A,21.09887103,92.20965792,,bridge,11124,N1,
1125,479,NaN,21.09695115,92.21055901,0,link,11125,N1,
1126,2.7,A,21.09503127,92.2114601,,bridge,11126,N1,
1127,69,NaN,21.09473824,92.21156818,0,link,11127,N1,
1128,2.7,A,21.09444522,92.21167626,,bridge,11128,N1,
1129,244,NaN,21.09341397,92.21199371,0,link,11129,N1,
1130,4.2,A,21.09238273,92.21231115,,bridge,11130,N1,
1131,221,NaN,21.09145438,92.21259787,0,link,11131,N1,
1132,2.7,A,21.09052602,92.21288459,,bridge,11132,N1,
1133,209,NaN,21.08969653,92.21329008,0,link,11133,N1,
1134,1.2,A,21.08886703,92.21369557,,bridge,11134,N1,
1135,245,NaN,21.08791309,92.21426597,0,link,11135,N1,
1136,2.8,A,21.08695915,92.21483637,,bridge,11136,N1,
1137,59,NaN,21.08672942,92.21497374,0,link,11137,N1,
1138,1.2,A,21.0864997,92.2151111,,bridge,11138,N1,
1139,254,NaN,21.0854561,92.21551547,0,link,11139,N1,
1140,14,A,21.0844125,92.21591985,,bridge,11140,N1,
1141,263,NaN,21.08332722,92.21626053,0,link,11141,N1,
1142,1.2,A,21.08224195,92.21660122,,bridge,11142,N1,
1143,224,NaN,21.08134247,92.21700264,0,link,11143,N1,
1144,1,A,21.08044299,92.21740407,,bridge,11144,N1,
1145,161,NaN,21.07983367,92.21776368,0,link,11145,N1,
1146,1,A,21.07922435,92.2181233,,bridge,11146,N1,
1147,298,NaN,21.07825346,92.21902668,0,link,11147,N1,
1148,3,A,21.07728257,92.21993007,,bridge,11148,N1,
1149,246,NaN,21.07649986,92.22068273,0,link,11149,N1,
1150,6.1,C,21.07571716,92.2214354,,bridge,11150,N1,
1151,203,NaN,21.07494747,92.22184217,0,link,11151,N1,
1152,5.8,A,21.07417778,92.22224894,,bridge,11152,N1,
1153,258,NaN,21.07333537,92.22288088,0,link,11153,N1,
1154,1.3,A,21.07249295,92.22351281,,bridge,11154,N1,
1155,182,NaN,21.07186241,92.22390259,0,link,11155,N1,
1156,5.8,B,21.07123188,92.22429237,,bridge,11156,N1,
1157,207,NaN,21.0703841,92.22443057,0,link,11157,N1,
1158,7.5,C,21.06953633,92.22456877,,bridge,11158,N1,
1159,528,NaN,21.06728809,92.22455166,0,link,11159,N1,
1160,1.2,A,21.06503985,92.22453455,,bridge,11160,N1,
1161,640,NaN,21.06245676,92.22545838,0,link,11161,N1,
1162,30.9,B,21.05987366,92.22638221,,bridge,11162,N1,
1163,212,NaN,21.05893171,92.22644563,0,link,11163,N1,
1164,1.2,C,21.05798976,92.22650905,,bridge,11164,N1,
1165,189,NaN,21.05714206,92.22657716,0,link,11165,N1,
1166,9.4,B,21.05629435,92.22664528,,bridge,11166,N1,
1167,274,NaN,21.05529056,92.22705199,0,link,11167,N1,
1168,11.8,B,21.05428676,92.2274587,,bridge,11168,N1,
1169,421,NaN,21.05311371,92.2285776,0,link,11169,N1,
1170,2.8,C,21.05194066,92.2296965,,bridge,11170,N1,
1171,477,NaN,21.05139463,92.23160482,0,link,11171,N1,
1172,1.2,C,21.05084861,92.23351314,,bridge,11172,N1,
1173,545,NaN,21.04865423,92.23431689,0,link,11173,N1,
1174,31.7,C,21.04645985,92.23512064,,bridge,11174,N1,
1175,501,NaN,21.04436252,92.23593792,0,link,11175,N1,
1176,1.2,C,21.0422652,92.23675521,,bridge,11176,N1,
1177,228,NaN,21.04135303,92.23720466,0,link,11177,N1,
1178,1.2,C,21.04044085,92.23765412,,bridge,11178,N1,
1179,344,NaN,21.03904291,92.23835308,0,link,11179,N1,
1180,6.2,A,21.03764496,92.23905203,,bridge,11180,N1,
1181,449,NaN,21.0358379,92.2398792,0,link,11181,N1,
1182,32.1,B,21.03403085,92.24070637,,bridge,11182,N1,
1183,696,NaN,21.03099266,92.2411461,0,link,11183,N1,
1184,4.4,A,21.02795447,92.24158582,,bridge,11184,N1,
1185,253,NaN,21.02680717,92.241695,0,link,11185,N1,
1186,2.9,A,21.02565987,92.24180417,,bridge,11186,N1,
1187,689,NaN,21.02273431,92.2423091,0,link,11187,N1,
1188,2.8,A,21.01980875,92.24281403,,bridge,11188,N1,
1189,308,NaN,21.01857525,92.24332625,0,link,11189,N1,
1190,2.8,A,21.01734176,92.24383848,,bridge,11190,N1,
1191,187,NaN,21.0166354,92.24429759,0,link,11191,N1,
1192,1.9,A,21.01592903,92.2447567,,bridge,11192,N1,
1193,863,NaN,21.01284884,92.24714721,0,link,11193,N1,
1194,45.6,B,21.00976865,92.24953772,,bridge,11194,N1,
1195,540,NaN,21.00779697,92.25090878,0,link,11195,N1,
1196,2.8,B,21.0058253,92.25227984,,bridge,11196,N1,
1197,751,NaN,21.0026156,92.25300063,0,link,11197,N1,
1198,12.5,C,20.9994059,92.25372143,,bridge,11198,N1,
1199,1163,NaN,20.99438208,92.25414633,0,link,11199,N1,
1200,29.9,C,20.98935826,92.25457123,,bridge,11200,N1,
1201,957,NaN,20.98534499,92.25334236,0,link,11201,N1,
1202,1.2,C,20.98133172,92.25211348,,bridge,11202,N1,
1203,275,NaN,20.98017985,92.25166816,0,link,11203,N1,
1204,36.6,A,20.97902798,92.25122285,,bridge,11204,N1,
1205,374,NaN,20.9774826,92.25060636,0,link,11205,N1,
1206,2.8,A,20.97593722,92.24998987,,bridge,11206,N1,
1207,317,NaN,20.9746077,92.24968299,0,link,11207,N1,
1208,30.4,B,20.97327818,92.24937612,,bridge,11208,N1,
1209,492,NaN,20.97121763,92.24901451,0,link,11209,N1,
1210,1.2,A,20.96915708,92.2486529,,bridge,11210,N1,
1211,161,NaN,20.96850525,92.2488125,0,link,11211,N1,
1212,8.8,B,20.96785342,92.24897209,,bridge,11212,N1,
1213,337,NaN,20.96671101,92.24992224,0,link,11213,N1,
1214,1.2,A,20.96556859,92.25087239,,bridge,11214,N1,
1215,90,NaN,20.96526824,92.25115063,0,link,11215,N1,
1216,1.2,A,20.96496789,92.25142887,,bridge,11216,N1,
1217,100,NaN,20.96457859,92.25165532,0,link,11217,N1,
1218,1.2,A,20.96418928,92.25188177,,bridge,11218,N1,
1219,345,NaN,20.96280621,92.25256788,0,link,11219,N1,
1220,9.2,A,20.96142314,92.25325399,,bridge,11220,N1,
1221,175,NaN,20.96068407,92.25348637,0,link,11221,N1,
1222,41.75,B,20.959945,92.25371874,,bridge,11222,N1,
1223,338,NaN,20.9585225,92.2541857,0,link,11223,N1,
1224,1.2,A,20.95710001,92.25465266,,bridge,11224,N1,
1225,261,NaN,20.95601943,92.25509196,0,link,11225,N1,
1226,7.5,A,20.95493884,92.25553125,,bridge,11226,N1,
1227,746,NaN,20.95204199,92.25697607,0,link,11227,N1,
1228,35.5,A,20.94914513,92.25842089,,bridge,11228,N1,
1229,153,NaN,20.94864941,92.25884211,0,link,11229,N1,
1230,1.5,A,20.94815369,92.25926333,,bridge,11230,N1,
1231,160,NaN,20.94762424,92.25952582,0,link,11231,N1,
1232,2.7,A,20.94709479,92.25978831,,bridge,11232,N1,
1233,184,NaN,20.94647279,92.2600608,0,link,11233,N1,
1234,1.2,A,20.94585079,92.2603333,,bridge,11234,N1,
1235,385,NaN,20.94431966,92.26046506,0,link,11235,N1,
1236,38.6,C,20.94278852,92.26059681,,bridge,11236,N1,
1237,656,NaN,20.94004689,92.26148589,0,link,11237,N1,
1238,51,B,20.93730526,92.26237497,,bridge,11238,N1,
1239,577,NaN,20.93486565,92.26299419,0,link,11239,N1,
1240,13.5,A,20.93242603,92.2636134,,bridge,11240,N1,
1241,63,NaN,20.9321509,92.26366301,0,link,11241,N1,
1242,13.5,A,20.93187577,92.26371263,,bridge,11242,N1,
1243,169,NaN,20.93113773,92.26384571,0,link,11243,N1,
1244,2.7,A,20.93039968,92.2639788,,bridge,11244,N1,
1245,257,NaN,20.92926853,92.26414,0,link,11245,N1,
1246,34.8,C,20.92813739,92.2643012,,bridge,11246,N1,
1247,322,NaN,20.92676321,92.26462318,0,link,11247,N1,
1248,2.7,D,20.92538903,92.26494516,,bridge,11248,N1,
1249,578,NaN,20.92315834,92.26619898,0,link,11249,N1,
1250,37.6,B,20.92092765,92.26745281,,bridge,11250,N1,
1251,269,NaN,20.91990792,92.26808023,0,link,11251,N1,
1252,1.2,A,20.9188882,92.26870765,,bridge,11252,N1,
1253,111,NaN,20.91844217,92.26890427,0,link,11253,N1,
1254,6,A,20.91799614,92.26910089,,bridge,11254,N1,
1255,168,NaN,20.91735132,92.26947902,0,link,11255,N1,
1256,6,A,20.9167065,92.26985714,,bridge,11256,N1,
1257,175,NaN,20.91603861,92.27029056,0,link,11257,N1,
1258,1.2,B,20.91537072,92.27072397,,bridge,11258,N1,
1259,96,NaN,20.9150029,92.27096534,0,link,11259,N1,
1260,2.8,A,20.91463508,92.2712067,,bridge,11260,N1,
1261,293,NaN,20.91365512,92.27196391,0,link,11261,N1,
1262,33.7,A,20.91267516,92.27272112,,bridge,11262,N1,
1263,144,NaN,20.91214973,92.27303176,0,link,11263,N1,
1264,1.3,A,20.9116243,92.2733424,,bridge,11264,N1,
1265,160,NaN,20.9110264,92.273741,0,link,11265,N1,
1266,29.3,A,20.9104285,92.2741396,,bridge,11266,N1,
1267,81,NaN,20.91012581,92.27434139,0,link,11267,N1,
1268,10.6,A,20.90982312,92.27454319,,bridge,11268,N1,
1269,49,NaN,20.90964001,92.27466526,0,link,11269,N1,
1270,10.6,A,20.90945691,92.27478733,,bridge,11270,N1,
1271,192,NaN,20.90874452,92.27523896,0,link,11271,N1,
1272,30,A,20.90803213,92.27569059,,bridge,11272,N1,
1273,77,NaN,20.90774005,92.27587482,0,link,11273,N1,
1274,2.8,A,20.90744796,92.27605905,,bridge,11274,N1,
1275,210,NaN,20.90671256,92.27657231,0,link,11275,N1,
1276,2.8,A,20.90597715,92.27708556,,bridge,11276,N1,
1277,89,NaN,20.90564114,92.27732973,0,link,11277,N1,
1278,2.8,A,20.90530514,92.2775739,,bridge,11278,N1,
1279,100,NaN,20.9049385,92.27782537,0,link,11279,N1,
1280,17.5,A,20.90457186,92.27807684,,bridge,11280,N1,
1281,123,NaN,20.90413156,92.27838504,0,link,11281,N1,
1282,8.3,A,20.90369126,92.27869323,,bridge,11282,N1,
1283,72,NaN,20.90344702,92.27886895,0,link,11283,N1,
1284,6.1,A,20.90320277,92.27904466,,bridge,11284,N1,
1285,190,NaN,20.90254385,92.27945912,0,link,11285,N1,
1286,23,A,20.90188493,92.27987359,,bridge,11286,N1,
1287,816,NaN,20.89949189,92.28246718,0,link,11287,N1,
1288,15.1,A,20.89709885,92.28506077,,bridge,11288,N1,
1289,386,NaN,20.89609423,92.28650657,0,link,11289,N1,
1290,9,A,20.89508961,92.28795238,,bridge,11290,N1,
1291,462,NaN,20.89368036,92.28946821,0,link,11291,N1,
1292,9,A,20.89227111,92.29098403,,bridge,11292,N1,
1293,586,NaN,20.89121478,92.29335106,0,link,11293,N1,
1294,37.3,B,20.89015845,92.29571808,,bridge,11294,N1,
1295,882,NaN,20.88736259,92.29721698,0,link,11295,N1,
1296,1.5,A,20.88456672,92.29871589,,bridge,11296,N1,
1297,185,NaN,20.88381859,92.29843942,0,link,11297,N1,
1298,1.5,C,20.88307045,92.29816296,,bridge,11298,N1,
1299,247,NaN,20.88202784,92.29797018,0,link,11299,N1,
1300,35.9,C,20.88098522,92.2977774,,bridge,11300,N1,
1301,2388,NaN,20.87195096,92.2979302,0,link,11301,N1,
1302,4,,20.8629167,92.298083,,sourcesink,11302,N1,
1303,4,,23.7059167,90.5214438,,sourcesink,11303,N2,
1304,0,NaN,23.7059167,90.5214438,0,link,11304,N2,
1305,4,,23.7060833,90.5215271,N1,intersection,10006,N2,
1306,1511,NaN,23.71199088,90.51860756,0,link,11306,N2,
1307,36.5,B,23.71806506,90.51577131,,bridge,11307,N2,
1308,9953,NaN,23.75169903,90.54216311,0,link,11308,N2,
1309,4,,23.785333,90.5685549,N105,intersection,11309,N2,
1310,18,NaN,23.7853608,90.56873781,0,link,11310,N2,
1311,17.5,B,23.7853886,90.56892072,,bridge,11311,N2,
1312,698,NaN,23.78716117,90.57142489,0,link,11312,N2,
1313,3.9,A,23.78893375,90.57392907,,bridge,11313,N2,
1314,1186,NaN,23.79330562,90.57738523,0,link,11314,N2,
1315,4.9,B,23.79767749,90.58084139,,bridge,11315,N2,
1316,967,NaN,23.80101553,90.58384623,0,link,11316,N2,
1317,3.5,B,23.80435356,90.58685107,,bridge,11317,N2,
1318,1344,NaN,23.80924269,90.59076961,0,link,11318,N2,
1319,3.4,A,23.81413182,90.59468815,,bridge,11319,N2,
1320,513,NaN,23.81586105,90.5963622,0,link,11320,N2,
1321,71.65,C,23.81759027,90.59803624,,bridge,11321,N2,
1322,948,NaN,23.82082738,90.60109914,0,link,11322,N2,
1323,3.1,C,23.82406449,90.60416205,,bridge,11323,N2,
1324,828,NaN,23.82686858,90.60673727,0,link,11324,N2,
